R,F,M,C,L
0.7761168,-0.6393024,-0.6276368,-1.1531961,0.02350712
-0.88635945,-0.58265036,-0.6439252,0.115615346,1.1976342
1.2249395,-0.58265036,-0.6278483,-1.1531961,-1.2011805
2.1317446,-0.6393024,-0.62788355,-1.1531961,-0.8652341
-0.6298893,-0.58265036,-0.6455822,0.24443598,0.6673108
-0.93673754,-0.46934626,-0.6457585,0.24443598,-1.3876926
0.74863786,-0.6393024,-0.6287297,-1.1531961,-0.33828133
1.4676702,-0.6393024,-0.633172,-0.86202306,-0.5607475
1.1974605,-0.5259983,-0.6291528,-1.1531961,0.37518346
-0.69400686,-0.6393024,-0.6339477,-0.83290577,-1.1685971
1.2432588,-0.58265036,-0.6292938,-1.1531961,-1.0641054
1.3348553,-0.6393024,-0.647345,0.3026706,-1.1236544
0.025025578,-0.6393024,-0.65763986,1.5319682,-0.98433214
-0.94589716,-0.6393024,-0.6568642,1.4078314,-0.7225411
1.394393,-0.58265036,-0.6525982,0.86214036,-1.1955626
2.0355685,-0.58265036,-0.6298227,-1.1531961,-0.6944519
2.2370806,-0.6393024,-0.6298932,-1.1531961,0.5032701
-0.1398481,-0.6393024,-0.65129375,0.69639534,-1.2281461
-0.5382928,-0.6393024,-0.655736,1.2344251,-1.2910658
-0.97337615,-0.6393024,-0.64410144,-0.06940239,-1.0124213
1.7516193,-0.6393024,-0.63084507,-1.1531961,-0.9921971
-0.75354457,-0.6393024,-0.6589091,1.556265,-1.067476
-0.13068844,-0.6393024,-0.6391303,-0.61833125,-0.70231694
2.0080895,-0.6393024,-0.63190275,-1.1531961,1.2976316
0.80817556,-0.6393024,-0.6321496,-1.1531961,-0.10457947
0.26317644,-0.6393024,-0.6572873,1.2344251,-0.40906602
-0.8771998,-0.58265036,-0.6573226,1.2344251,-1.1697206
1.6875018,-0.6393024,-0.6324316,-1.1531961,0.62461525
-0.7214858,-0.58265036,-0.6493899,0.2091749,-1.1360136
2.1271648,-0.6393024,-0.6332778,-1.1531961,1.0886483
-0.5611919,-0.6393024,-0.6596495,1.4508448,-1.2820773
0.78069663,-0.6393024,-0.6334893,-1.1531961,-0.9596137
-0.5795112,-0.6393024,-0.6356047,-1.0047258,-1.2483703
1.5867456,-0.6393024,-0.65862703,1.2858086,1.6605437
1.1791413,-0.6393024,-0.63430023,-1.1531961,-0.51018703
0.6753606,-0.6393024,-0.63430023,-1.1531961,0.81899226
2.200442,-0.6393024,-0.64540595,-0.28458777,1.4245946
1.4081324,-0.6393024,-0.6345823,-1.1531961,-1.2270225
1.3623343,-0.6393024,-0.6346528,-1.1531961,-1.2169104
1.0371667,-0.6393024,-0.6347233,-1.1531961,-0.7427653
0.6570414,-0.6393024,-0.6347233,-1.1531961,-0.42479596
1.7561991,-0.5259983,-0.63676816,-1.0076096,-0.076490305
2.1454842,-0.6393024,-0.6347938,-1.1531961,-0.7584952
0.43262994,-0.6393024,-0.66278726,1.7585373,-1.2685945
1.5455272,-0.6393024,-0.63500535,-1.1531961,-1.1910684
1.5317878,-0.6393024,-0.6350406,-1.1531961,1.0875247
1.550107,-0.41269422,-0.6351111,-1.1531961,0.42012614
1.0096878,-0.58265036,-0.6353579,-1.1531961,-1.3258964
0.24485715,-0.58265036,-0.6423034,-0.62908393,-1.0382633
-0.78560334,-0.58265036,-0.63955337,-0.8814346,-0.88321114
1.5913254,-0.6393024,-0.6359925,-1.1531961,-0.18098201
2.072207,-0.6393024,-0.6359925,-1.1531961,-1.0663525
-0.1764867,-0.6393024,-0.6530918,0.36316347,1.5729054
-0.46959546,-0.58265036,-0.6548546,0.5454384,-1.3562326
0.26317644,-0.6393024,-0.66222316,1.4964815,-1.2888187
0.9730492,-0.6393024,-0.66395074,1.7585373,-0.6832163
1.966871,-0.5259983,-0.63676816,-1.1531961,-0.9629844
0.9638896,-0.5259983,-0.6369092,-1.1531961,-1.1865741
1.3485948,-0.58265036,-0.6370149,-1.1531961,-1.1382607
1.2020404,-0.6393024,-0.6371207,-1.1531961,1.0290992
1.4264518,-0.6393024,-0.63719124,-1.1531961,-1.194439
-0.47417527,-0.6393024,-0.66109496,1.2344251,1.0313463
1.6371237,-0.58265036,-0.63764954,-1.1531961,-1.1157894
-0.21770512,-0.6393024,-0.6542905,0.33071813,0.9335961
-0.7993428,-0.6393024,-0.661377,1.2344251,-0.047277577
-0.34136036,-0.6393024,-0.6614828,1.2344251,-0.8686048
1.0554861,-0.58265036,-0.6382489,-1.1531961,-1.0382633
0.48758784,-0.6393024,-0.6650437,1.7585373,0.18867141
1.0646458,-0.58265036,-0.63828415,-1.1531961,-1.1753385
1.6233842,-0.6393024,-0.65411425,0.27240646,1.6054889
2.2462404,-0.6393024,-0.6543963,0.3026706,-0.5832189
0.26317644,-0.6393024,-0.63909507,-1.1222703,1.1841514
0.6891001,-0.6393024,-0.63877773,-1.1531961,-1.0371398
1.2982167,-0.6393024,-0.64642835,-0.5460868,1.0819069
0.99136853,-0.58265036,-0.6433258,-0.81508607,0.24035548
0.18531944,-0.6393024,-0.6527745,0.069732144,0.98190945
1.3989729,-0.6393024,-0.63909507,-1.1531961,-1.1573614
1.4127123,-0.6393024,-0.6391303,-1.1531961,0.28192744
0.5150668,-0.6393024,-0.63934183,-1.1531961,-0.53265834
1.8477956,-0.58265036,-0.6396239,-1.1531961,1.5706583
1.5363675,-0.58265036,-0.6396239,-1.1531961,0.76955533
0.3318738,-0.6393024,-0.66296357,1.2344251,-0.25401384
0.9638896,-0.5259983,-0.64071685,-1.1531961,-1.1281487
1.99435,-0.58265036,-0.6408931,-1.1531961,-1.025904
-0.9825358,-0.6393024,-0.647345,-0.62908393,0.39877838
1.9760307,-0.6393024,-0.6659604,1.6149023,-0.15626353
0.405151,-0.58265036,-0.64110464,-1.1531961,-1.3573562
0.5333861,-0.5259983,-0.641422,-1.1531961,-0.6461386
2.0080895,-0.6393024,-0.6415278,-1.1531961,-0.87984043
1.2798973,-0.6393024,-0.64188033,-1.1531961,-0.8641105
1.9897702,-0.6393024,-0.66105974,0.7230954,-1.091071
1.5272079,-0.58265036,-0.6425502,-1.1531961,-0.83939207
1.3989729,-0.6393024,-0.6427265,-1.1531961,-1.0292748
1.366914,-0.6393024,-0.6427265,-1.1531961,0.99539226
-0.75354457,-0.6393024,-0.6649027,1.2344251,-1.1708442
1.3623343,-0.6393024,-0.64300853,-1.1531961,1.0639298
0.7394782,-0.6393024,-0.6432553,-1.1531961,0.9380903
0.80817556,-0.58265036,-0.64346683,-1.1531961,-0.41131315
1.7012413,-0.6393024,-0.6435021,-1.1531961,-1.1371372
-0.25892353,-0.6393024,-0.6654668,1.2344251,1.4571781
-0.39173844,-0.6393024,-0.6636334,0.9524469,-1.4112874
1.6233842,-0.6393024,-0.647345,-0.86202306,-0.9450073
0.8951922,-0.6393024,-0.6438194,-1.1531961,-1.3348849
1.1562423,-0.6393024,-0.6438547,-1.1531961,0.38304844
1.1791413,-0.6393024,-0.6438547,-1.1531961,0.5088879
1.0234272,-0.6393024,-0.6439252,-1.1531961,0.7583197
1.3440149,-0.6393024,-0.64667517,-0.9375651,-0.69782263
-0.99169546,-0.6393024,-0.64716876,-0.8963886,-1.3382556
-0.72606564,-0.6393024,-0.66588986,1.2344251,-0.416931
1.6462834,-0.6393024,-0.6443835,-1.1531961,0.98752725
0.16700013,-0.6393024,-0.65224564,-0.46462733,-1.3472441
-0.15816739,-0.6393024,-0.66296357,0.77589643,1.4268419
-0.5016542,-0.58265036,-0.64991874,-0.70673007,0.3909134
-0.95505685,-0.6393024,-0.6661719,1.2344251,1.7571704
1.3898132,-0.6393024,-0.64480656,-1.1531961,-0.23940746
-0.052831437,-0.6393024,-0.64826167,-0.90325993,-0.47760358
2.1729631,-0.6393024,-0.64530015,-1.1531961,-0.39445966
1.705821,-0.6393024,-0.64530015,-1.1531961,-0.9663551
0.84939396,-0.58265036,-0.6455117,-1.1531961,-0.5090635
0.12578171,-0.58265036,-0.6501303,-0.7649647,1.0122458
1.5592667,-0.58265036,-0.6455822,-1.1531961,0.9380903
0.7074194,-0.58265036,-0.6455822,-1.1531961,-0.5124341
2.1683834,-0.58265036,-0.6455822,-1.1531961,-0.7618659
1.2249395,-0.58265036,-0.6455822,-1.1531961,-0.73377675
2.0264087,-0.58265036,-0.6455822,-1.1531961,-0.8697283
0.9684694,-0.58265036,-0.6455822,-1.1531961,-1.160732
0.66162115,-0.6393024,-0.66990906,1.7585373,-1.4146582
1.6417035,-0.58265036,-0.6455822,-1.1531961,-0.8202914
0.64330184,-0.58265036,-0.6455822,-1.1531961,-1.3247728
2.0859466,-0.6393024,-0.6456175,-1.1531961,-0.416931
1.9989299,-0.58265036,-0.6460758,-1.1531961,1.0819069
-0.3093016,-0.6393024,-0.6672296,1.2344251,0.76730824
2.1409044,-0.6393024,-0.6466399,-1.1531961,-0.6360265
-0.01619284,-0.6393024,-0.6613418,0.32258475,0.5324828
-0.8314016,-0.6393024,-0.6556655,-0.3476055,1.6133538
1.8523754,-0.6393024,-0.64716876,-1.1531961,0.27406248
2.2141817,-0.6393024,-0.647345,-1.1531961,0.64708656
2.2050219,-0.6393024,-0.647345,-1.1531961,1.5965004
1.8661149,-0.6393024,-0.6474155,-1.1531961,-0.06188394
0.54254574,-0.6393024,-0.6478386,-1.1531961,-0.057389677
1.5043088,-0.6393024,-0.6478739,-1.1531961,-0.787708
1.289057,-0.6393024,-0.6479091,-1.1531961,1.0785362
1.627964,-0.6393024,-0.648438,-1.1531961,1.1605566
1.4676702,-0.6393024,-0.6488963,-1.1531961,-1.2067983
0.5379659,-0.6393024,-0.6488963,-1.1531961,-0.45962653
0.66162115,-0.6393024,-0.65813345,-0.27967623,-1.404546
1.2432588,-0.6393024,-0.6492136,-1.1531961,0.8088802
1.4172921,-0.6393024,-0.64942515,-1.1531961,-0.9764672
2.3195176,-0.6393024,-0.64942515,-1.1531961,0.91674256
2.0813665,-0.6393024,-0.64946043,-1.1531961,0.35158858
1.3760737,-0.6393024,-0.64946043,-1.1531961,-1.098936
1.5455272,-0.58265036,-0.64949566,-1.1531961,-0.8573691
1.2615781,-0.58265036,-0.64949566,-1.1531961,0.34821787
-1.0008551,-0.6393024,-0.6713193,1.5328561,-1.1146659
1.8248965,-0.6393024,-0.649672,-1.1531961,-0.48996282
0.42805013,-0.6393024,-0.67280006,1.7585373,0.82685727
0.31355453,-0.58265036,-0.64991874,-1.1531961,-0.9551194
1.2432588,-0.58265036,-0.64991874,-1.1531961,1.6459373
-0.87262,-0.6393024,-0.66990906,1.2344251,0.65719867
0.3501931,-0.6393024,-0.66990906,1.2344251,-0.10008521
1.4035527,-0.6393024,-0.65023607,-1.1531961,-1.0528697
-0.73522526,-0.6393024,-0.65700525,-0.541732,-0.746136
-0.42379722,-0.6393024,-0.65644115,-0.6362558,-0.4438966
1.8477956,-0.58265036,-0.6572168,-0.5708493,-0.101208776
0.8173352,-0.6393024,-0.65122324,-1.1531961,-0.62703794
0.82191503,-0.6393024,-0.65122324,-1.1531961,-0.8337742
0.88145274,-0.6393024,-0.65122324,-1.1531961,-0.77647233
1.9027535,-0.6393024,-0.6516463,-1.1531961,1.5425692
0.39141154,-0.6393024,-0.6650437,0.3026706,-1.1292722
-0.5199735,-0.6393024,-0.6629283,0.011497528,-0.005705612
0.45552906,-0.6393024,-0.65192837,-1.1531961,-0.98657924
-0.22686476,-0.6393024,-0.67280006,1.4964815,-0.47310933
0.39599136,-0.6393024,-0.6520341,-1.1531961,-1.0079271
1.4585105,-0.6393024,-0.6527745,-1.1531961,-0.9214124
1.9760307,-0.6393024,-0.6527745,-1.1531961,-0.65287995
1.811157,-0.6393024,-0.6527745,-1.1531961,-1.0596111
2.2874587,-0.6393024,-0.6527745,-1.1531961,-0.551759
2.1271648,-0.6393024,-0.6527745,-1.1531961,-1.0101742
2.072207,-0.6393024,-0.6527745,-1.1531961,0.7425898
1.705821,-0.6393024,-0.6527745,-1.1531961,0.6807936
2.1134255,-0.6393024,-0.6527745,-1.1531961,0.77629673
2.1317446,-0.6393024,-0.6527745,-1.1531961,-0.85512197
1.3394351,-0.6393024,-0.6527745,-1.1531961,-1.2472467
1.5455272,-0.6393024,-0.6527745,-1.1531961,-0.13941003
1.8340561,-0.6393024,-0.6527745,-1.1531961,-0.010199878
1.3119562,-0.6393024,-0.6527745,-1.1531961,-1.2528646
1.2844772,-0.6393024,-0.6527745,-1.1531961,0.39540768
0.4234703,-0.6393024,-0.6527745,-1.1531961,1.3515629
1.4814097,-0.6393024,-0.6527745,-1.1531961,-1.2112926
1.9851904,-0.6393024,-0.6527745,-1.1531961,-0.52928764
0.5929238,-0.6393024,-0.66525525,0.19752465,-1.4157817
0.4417896,-0.6393024,-0.65291554,-1.1531961,-1.1045537
0.588344,-0.6393024,-0.6533386,-1.1531961,-1.3618505
1.2432588,-0.6393024,-0.6533386,-1.1531961,-1.0405104
1.4630904,-0.6393024,-0.6533386,-1.1531961,-1.0405104
-0.3459402,-0.6393024,-0.66278726,-0.17369793,-0.88658184
0.7623773,-0.6393024,-0.675268,1.7585373,0.63809806
-0.7718639,-0.5259983,-0.65524244,-1.0076096,-0.9528723
2.0813665,-0.6393024,-0.6723065,1.1761905,0.8886534
2.0767868,-0.6393024,-0.65393794,-1.1531961,0.5751783
-0.99169546,-0.6393024,-0.67280006,1.2344251,-0.9495016
0.13494137,-0.58265036,-0.66113025,-0.43500462,-0.8427627
1.9348123,-0.6393024,-0.6543963,-1.1531961,1.0695477
0.77153695,-0.5259983,-0.6545373,-1.1531961,1.877392
0.5196466,-0.6393024,-0.6760436,1.7585373,-1.3157843
1.4127123,-0.58265036,-0.6548546,-1.1531961,-1.2247754
1.4630904,-0.6393024,-0.6551014,-1.1531961,-0.65625066
1.3898132,-0.6393024,-0.6551014,-1.1531961,-1.1989334
1.7516193,-0.6393024,-0.65517193,-1.1531961,0.31114018
-1.0008551,-0.58265036,-0.65580654,-1.1128902,-0.4573794
1.0921247,-0.58265036,-0.65563023,-1.1531961,-0.35401127
1.2524184,-0.6393024,-0.6560181,-1.1531961,-0.37985328
0.81275535,-0.6393024,-0.6560181,-1.1531961,0.5751783
1.5546869,-0.6393024,-0.6560181,-1.1531961,-1.1978098
0.50132734,-0.6393024,-0.6560533,-1.1531961,-1.3023015
1.1379229,-0.6393024,-0.6561591,-1.1531961,1.0144929
0.39599136,-0.6393024,-0.6685693,0.26365593,-0.90568244
-0.97795594,-0.6393024,-0.6682873,0.21058138,0.098786086
1.811157,-0.6393024,-0.6568995,-1.1531961,-0.888829
0.8356545,-0.6393024,-0.65700525,-1.1531961,-1.3090429
1.9485518,-0.6393024,-0.65700525,-1.1531961,-1.1000595
0.84023434,-0.6393024,-0.65700525,-1.1531961,-1.3247728
0.81275535,-0.6393024,-0.65707576,-1.1531961,-0.5079399
0.39599136,-0.6393024,-0.6572168,-1.1531961,0.4043962
1.8981737,-0.58265036,-0.6572168,-1.1531961,-0.6393972
0.6982598,-0.6393024,-0.6777359,1.7585373,0.11339245
1.0188475,-0.58265036,-0.6573226,-1.1531961,-0.83602136
1.7333,-0.58265036,-0.6573226,-1.1531961,-0.6708571
0.83107466,-0.6393024,-0.6777359,1.7585373,-0.8000672
1.4127123,-0.6393024,-0.6777359,1.7585373,-1.2303932
1.6188043,-0.6393024,-0.6777359,1.7585373,0.40551975
1.7241404,-0.58265036,-0.66377443,-0.48241094,0.8864063
2.0538876,-0.6393024,-0.6579924,-1.1531961,-0.5090635
0.8860326,-0.6393024,-0.65869755,-1.1531961,-0.91242385
1.783678,-0.6393024,-0.6589091,-1.1531961,-0.33828133
0.4234703,-0.6393024,-0.6596495,-1.1531961,-0.88995254
2.0080895,-0.6393024,-0.6596847,-1.1531961,-0.53378195
1.8615351,-0.58265036,-0.66000205,-1.1531961,-0.8169207
0.71199924,-0.6393024,-0.6693802,-0.08305614,-0.72141755
1.366914,-0.58265036,-0.66046035,-1.1531961,1.4897616
1.3898132,-0.6393024,-0.66053087,-1.1531961,0.85494643
1.627964,-0.6393024,-0.6799924,1.7585373,-1.1775856
0.5929238,-0.58265036,-0.6608834,-1.1531961,-1.4056696
0.8264949,-0.6393024,-0.66095394,-1.1531961,0.9178662
-0.15816739,-0.6393024,-0.6777359,1.2344251,1.1066253
0.58376414,-0.58265036,-0.6613065,-1.1531961,-1.3618505
0.67078084,-0.6393024,-0.6613418,-1.1531961,-0.5607475
1.8340561,-0.6393024,-0.6613418,-1.1531961,0.3572064
1.5317878,-0.6393024,-0.661377,-1.1531961,0.97741514
2.2325008,-0.6393024,-0.661377,-1.1531961,0.81562155
1.6371237,-0.6393024,-0.661377,-1.1531961,-0.15626353
1.8798544,-0.6393024,-0.661377,-1.1531961,-0.7135526
2.2370806,-0.6393024,-0.661377,-1.1531961,1.2234763
0.88145274,-0.6393024,-0.661377,-1.1531961,-0.7596188
1.8065772,-0.6393024,-0.661377,-1.1531961,-0.9528723
1.9164929,-0.6393024,-0.661377,-1.1531961,-0.46187365
0.83107466,-0.6393024,-0.661377,-1.1531961,0.7661846
1.1699817,-0.6393024,-0.661377,-1.1531961,-1.1000595
0.6112431,-0.6393024,-0.66169435,-1.1531961,1.8560443
-0.50623405,-0.6393024,-0.66990906,-0.19232431,0.8055095
-0.47875512,-0.6393024,-0.6784058,1.2344251,-0.2719909
1.9256526,-0.6393024,-0.66208214,-1.1531961,-0.90231174
1.5592667,-0.6393024,-0.66215265,-1.1531961,-0.33153993
1.9164929,-0.6393024,-0.6625052,-1.1531961,-0.9337716
0.43720978,-0.6393024,-0.6625405,-1.1531961,1.7863832
0.45094925,-0.58265036,-0.6707552,-0.18261854,-0.53265834
1.4585105,-0.6393024,-0.66296357,-1.1531961,-0.16862278
1.5088886,-0.6393024,-0.66296357,-1.1531961,-0.82590926
1.8844342,-0.6393024,-0.6631398,-1.1531961,1.4863908
1.3623343,-0.6393024,-0.66462064,-1.0076096,-1.2416289
-0.7901832,-0.6393024,-0.6699443,-0.36983624,1.9695245
0.97762907,-0.6393024,-0.6635629,-1.1531961,-1.2371346
-0.5382928,-0.6393024,-0.67280006,0.011497528,-1.3921868
-0.57493144,-0.6393024,-0.67280006,0.011497528,-1.4034225
2.2325008,-0.6393024,-0.6659604,-0.9377435,-0.40906602
1.0280071,-0.6393024,-0.66465586,-1.1531961,-0.518052
0.51048696,-0.6393024,-0.66476166,-1.1531961,-1.1899449
2.1546438,-0.6393024,-0.66476166,-1.1531961,-0.9450073
1.1654018,-0.6393024,-0.6649027,-1.1531961,-1.067476
0.8264949,-0.6393024,-0.6649027,-1.1531961,-1.360727
0.97762907,-0.6393024,-0.6649027,-1.1531961,-0.45176154
2.1867027,-0.6393024,-0.6649027,-1.1531961,0.42237327
1.2753175,-0.6393024,-0.6650437,-1.1531961,-1.1809562
1.5730062,-0.6393024,-0.6650437,-1.1531961,0.29765737
1.6783421,-0.58265036,-0.6651142,-1.1531961,0.86056423
-0.5108139,-0.6393024,-0.67280006,-0.19232431,0.89764196
1.9073334,-0.6393024,-0.6776654,0.59384364,-1.1112951
0.8264949,-0.6393024,-0.6656078,-1.1531961,-1.1450021
1.0692255,-0.6393024,-0.66588986,-1.1531961,0.7616904
0.83107466,-0.6393024,-0.66588986,-1.1531961,-1.3551091
1.4585105,-0.6393024,-0.66588986,-1.1531961,-0.0023349118
1.6600229,-0.6393024,-0.66588986,-1.1531961,-1.0787117
2.2370806,-0.6393024,-0.66588986,-1.1531961,-0.1978355
0.744058,-0.6393024,-0.6659604,-1.1531961,-0.52591693
1.8706948,-0.6393024,-0.6660661,-1.1531961,-1.0326455
1.627964,-0.6393024,-0.66631293,-1.1531961,-1.0382633
0.78985626,-0.6393024,-0.66631293,-1.1531961,-1.3843218
2.2599797,-0.6393024,-0.6664892,-1.1531961,1.1571858
0.9043519,-0.58265036,-0.666736,-1.1531961,-0.52928764
1.9531316,-0.6393024,-0.6840116,1.7585373,0.07968545
0.2723361,-0.6393024,-0.67280006,-0.39614546,-1.3360084
-0.16274722,-0.6393024,-0.67280006,-0.39614546,-0.4978278
1.7333,-0.58265036,-0.66701806,-1.1531961,0.23698477
2.072207,-0.6393024,-0.6672296,-1.1531961,-0.7933258
2.1592236,-0.6393024,-0.6672296,-1.1531961,-0.8270328
1.0783852,-0.6393024,-0.6672296,-1.1531961,-1.3045486
1.1333431,-0.6393024,-0.6672296,-1.1531961,-0.6551271
2.2416606,-0.6393024,-0.6759731,0.011497528,-1.015792
1.4951491,-0.6393024,-0.6755853,-0.05681773,-1.1214073
0.84023434,-0.6393024,-0.6677232,-1.1531961,0.07182048
0.58376414,-0.6393024,-0.6677937,-1.1531961,-1.3618505
2.0584676,-0.6393024,-0.6679347,-1.1531961,0.013395021
1.1883008,-0.6393024,-0.67280006,-0.5708493,-1.1910684
2.2554,-0.6393024,-0.6785821,0.3026706,0.17294148
0.5333861,-0.6393024,-0.66867507,-1.1531961,0.8088802
2.1592236,-0.6393024,-0.6853513,1.7585373,-0.64950925
2.1317446,-0.58265036,-0.67146033,-0.912586,1.0403349
1.1333431,-0.6393024,-0.66973275,-1.1531961,-0.91017675
1.8844342,-0.6393024,-0.66990906,-1.1531961,-0.55962396
1.0234272,-0.6393024,-0.66990906,-1.1531961,0.957191
1.9073334,-0.6393024,-0.66990906,-1.1531961,-0.6652392
0.8264949,-0.6393024,-0.66990906,-1.1531961,-1.1584849
1.5913254,-0.6393024,-0.66990906,-1.1531961,-1.1247779
0.58376414,-0.6393024,-0.66990906,-1.1531961,-1.3258964
1.7699386,-0.6393024,-0.66990906,-1.1531961,1.5661641
1.9897702,-0.6393024,-0.66990906,-1.1531961,1.2234763
1.3806535,-0.6393024,-0.66990906,-1.1531961,-1.2371346
2.2920387,-0.6393024,-0.66990906,-1.1531961,-0.47310933
2.0035098,-0.6393024,-0.66990906,-1.1531961,-0.8719755
1.2157799,-0.6393024,-0.66990906,-1.1531961,-1.2225282
1.6508632,-0.6393024,-0.66990906,-1.1531961,1.4032469
0.78985626,-0.6393024,-0.66990906,-1.1531961,-0.3528877
0.7165791,-0.6393024,-0.66990906,-1.1531961,1.5920061
1.627964,-0.6393024,-0.66990906,-1.1531961,-1.1382607
1.3485948,-0.6393024,-0.66990906,-1.1531961,1.094266
1.1379229,-0.6393024,-0.66990906,-1.1531961,-0.4877157
0.6341422,-0.6393024,-0.66990906,-1.1531961,-0.7978201
2.122585,-0.6393024,-0.66990906,-1.1531961,-1.0562404
2.1317446,-0.6393024,-0.66990906,-1.1531961,-0.51018703
0.7348983,-0.6393024,-0.66990906,-1.1531961,-1.2405053
1.7104009,-0.6393024,-0.66990906,-1.1531961,-0.67310417
1.5546869,-0.6393024,-0.66990906,-1.1531961,0.22350198
2.2050219,-0.6393024,-0.66990906,-1.1531961,0.039237052
1.966871,-0.6393024,-0.6701558,-1.1531961,-1.0933181
0.75321764,-0.6393024,-0.6702616,-1.1531961,-1.3933104
0.5975036,-0.6393024,-0.67036736,-1.1531961,-1.4067931
2.0584676,-0.58265036,-0.6748802,-0.5708493,0.6639401
1.7882578,-0.58265036,-0.6705437,-1.1531961,-0.088849545
1.8798544,-0.6393024,-0.6708257,-1.1531961,-1.057364
2.1317446,-0.6393024,-0.6708257,-1.1531961,0.12575169
1.99435,-0.6393024,-0.67135453,-1.1531961,-1.091071
0.588344,-0.6393024,-0.67135453,-1.1531961,0.43697962
2.2920387,-0.6393024,-0.67135453,-1.1531961,-1.0169156
0.83107466,-0.6393024,-0.67160136,-1.1531961,0.53135926
1.9897702,-0.6393024,-0.67160136,-1.1531961,-0.2652495
2.0813665,-0.6393024,-0.67160136,-1.1531961,-0.9214124
0.6845203,-0.6393024,-0.67167187,-1.1531961,0.60776174
0.84939396,-0.6393024,-0.6723065,-1.1531961,-1.3685919
2.0630474,-0.6393024,-0.67280006,-1.1531961,-0.60119593
0.94099045,-0.6393024,-0.67280006,-1.1531961,-0.31693357
2.1683834,-0.6393024,-0.67280006,-1.1531961,-0.7820901
1.8477956,-0.6393024,-0.67280006,-1.1531961,-0.3899654
2.2508202,-0.6393024,-0.67280006,-1.1531961,-0.98433214
0.8264949,-0.6393024,-0.67280006,-1.1531961,-1.2944365
1.5134684,-0.6393024,-0.67280006,-1.1531961,1.6942507
2.1271648,-0.6393024,-0.67280006,-1.1531961,-1.0247805
1.9393921,-0.6393024,-0.67290586,-1.1531961,0.84034
-0.77644366,-0.6393024,-0.68655,1.2344251,0.7437133
1.9577115,-0.6393024,-0.6777359,-0.5708493,-0.41468385
1.1333431,-0.6393024,-0.6738225,-1.1531961,-1.2966837
0.8722931,-0.6393024,-0.6738225,-1.1531961,-1.2989308
1.1699817,-0.6393024,-0.6738225,-1.1531961,1.4976265
0.7669571,-0.58265036,-0.6748802,-1.1531961,-1.3416263
1.8386359,-0.6393024,-0.675268,-1.1531961,-0.057389677
2.2599797,-0.6393024,-0.6759731,-1.1531961,0.29541025
2.3240974,-0.6393024,-0.6759731,-1.1531961,0.5459656
1.6920816,-0.6393024,-0.67625517,-1.1531961,0.62124455
0.17615978,-0.6393024,-0.6819667,-0.29751676,-0.65625066
1.0280071,-0.6393024,-0.6766077,-1.1531961,0.89314765
2.0080895,-0.6393024,-0.6766077,-1.1531961,0.451586
0.84023434,-0.6393024,-0.6766077,-1.1531961,-1.3461206
1.3760737,-0.5259983,-0.6776302,-1.013754,1.6021183
1.2982167,-0.6393024,-0.6769603,-1.1531961,-0.5090635
1.3898132,-0.58265036,-0.6775244,-1.1531961,-1.0247805
1.9714509,-0.6393024,-0.6776654,-1.1531961,-1.0944417
1.6783421,-0.6393024,-0.6776654,-1.1531961,-1.1663499
2.3103578,-0.6393024,-0.6776654,-1.1531961,-0.050648276
1.8981737,-0.6393024,-0.6776654,-1.1531961,-1.1101716
1.7378799,-0.6393024,-0.6776654,-1.1531961,-0.8438863
